YEAR,CENSUS BLOCK,Primary Type,ID
2005,004XX S LOOMIS,ROBBERY,2
2005,004XX S LOOMIS,THEFT,2
2005,004XX S MICHIGAN,BATTERY,2
2005,004XX S MICHIGAN,CRIMINAL DAMAGE,2
2005,004XX S MICHIGAN,CRIMINAL TRESPASS,1
2005,004XX S MICHIGAN,DECEPTIVE PRACTICE,1
2005,004XX S MICHIGAN,INTERFERENCE WITH PUBLIC OFFICER,1
2005,004XX S MICHIGAN,NARCOTICS,1
2005,004XX S MICHIGAN,OTHER OFFENSE,2
2005,004XX S MICHIGAN,ROBBERY,1
2005,004XX S MICHIGAN,THEFT,20
2005,004XX S MORGAN,PUBLIC PEACE VIOLATION,1
2005,004XX S OAKLEY,BATTERY,1
2005,004XX S PAULINA,CRIMINAL DAMAGE,1
2005,004XX S PAULINA,NARCOTICS,1
2005,004XX S PAULINA,ROBBERY,2
2005,004XX S PEORIA,BATTERY,1
2005,004XX S PEORIA,CRIMINAL DAMAGE,1
2005,004XX S PEORIA,DECEPTIVE PRACTICE,1
2005,004XX S PEORIA,NARCOTICS,1
2005,004XX S PEORIA,ROBBERY,1
2005,004XX S PEORIA,THEFT,3
2005,004XX S PLYMOUTH,ASSAULT,3
2005,004XX S PLYMOUTH,BATTERY,2
2005,004XX S PLYMOUTH,CRIMINAL DAMAGE,2
2005,004XX S PLYMOUTH,THEFT,2
2005,004XX S RACINE,ASSAULT,2
2005,004XX S RACINE,BATTERY,6
2005,004XX S RACINE,CRIMINAL DAMAGE,3
2005,004XX S RACINE,CRIMINAL TRESPASS,2
2005,004XX S RACINE,DECEPTIVE PRACTICE,1
2005,004XX S RACINE,NARCOTICS,1
2005,004XX S RACINE,ROBBERY,2
2005,004XX S RACINE,THEFT,3
2005,004XX S SANGAMON,MOTOR VEHICLE THEFT,2
2005,004XX S STATE,ASSAULT,9
2005,004XX S STATE,BATTERY,15
2005,004XX S STATE,CRIMINAL DAMAGE,6
2005,004XX S STATE,CRIMINAL TRESPASS,21
2005,004XX S STATE,DECEPTIVE PRACTICE,7
2005,004XX S STATE,KIDNAPPING,1
2005,004XX S STATE,NARCOTICS,2
2005,004XX S STATE,OTHER OFFENSE,5
2005,004XX S STATE,ROBBERY,2
2005,004XX S STATE,SEX OFFENSE,8
2005,004XX S STATE,STALKING,1
2005,004XX S STATE,THEFT,66
2005,004XX S WABASH,ASSAULT,2
2005,004XX S WABASH,BURGLARY,2
2005,004XX S WABASH,CRIMINAL DAMAGE,5
2005,004XX S WABASH,CRIMINAL TRESPASS,4
2005,004XX S WABASH,DECEPTIVE PRACTICE,5
2005,004XX S WABASH,MOTOR VEHICLE THEFT,2
2005,004XX S WABASH,OTHER OFFENSE,1
2005,004XX S WABASH,THEFT,5
2005,004XX S WACKER,ASSAULT,1
2005,004XX S WACKER,CRIMINAL DAMAGE,2
2005,004XX S WACKER,OTHER OFFENSE,1
2005,004XX S WELLS,BATTERY,3
2005,004XX S WELLS,BURGLARY,3
2005,004XX S WELLS,CRIMINAL DAMAGE,1
2005,004XX S WELLS,CRIMINAL TRESPASS,1
2005,004XX S WELLS,DECEPTIVE PRACTICE,1
2005,004XX S WELLS,MOTOR VEHICLE THEFT,1
2005,004XX S WELLS,NARCOTICS,1
2005,004XX S WELLS,OTHER OFFENSE,2
2005,004XX S WELLS,THEFT,15
2005,004XX S WESTERN,ASSAULT,1
2005,004XX S WESTERN,BATTERY,4
2005,004XX S WESTERN,DECEPTIVE PRACTICE,2
2005,004XX S WESTERN,MOTOR VEHICLE THEFT,1
2005,004XX S WESTERN,NARCOTICS,6
2005,004XX S WESTERN,ROBBERY,2
2005,004XX W ADAMS,ASSAULT,2
2005,004XX W ADAMS,BATTERY,2
2005,004XX W ADAMS,NARCOTICS,1
2005,004XX W ADAMS,OTHER OFFENSE,4
2005,004XX W ADAMS,THEFT,1
2005,004XX W HARRISON,ASSAULT,2
2005,004XX W HARRISON,BATTERY,3
2005,004XX W HARRISON,CRIMINAL DAMAGE,1
2005,004XX W HARRISON,DECEPTIVE PRACTICE,3
2005,004XX W HARRISON,MOTOR VEHICLE THEFT,1
2005,004XX W HARRISON,THEFT,5
2005,004XX W JACKSON,ASSAULT,1
2005,004XX W JACKSON,CRIMINAL DAMAGE,1
2005,004XX W JACKSON,DECEPTIVE PRACTICE,1
2005,004XX W JACKSON,OTHER OFFENSE,2
2005,004XX W JACKSON,THEFT,7
2005,004XX W LAKE,DECEPTIVE PRACTICE,2
2005,004XX W LAKE,NARCOTICS,1
2005,004XX W LAKE,THEFT,2
2005,004XX W MADISON,ASSAULT,2
2005,004XX W MADISON,BATTERY,3
2005,004XX W MADISON,DECEPTIVE PRACTICE,2
2005,004XX W MADISON,NARCOTICS,1
2005,004XX W MADISON,OTHER OFFENSE,3
2005,004XX W MADISON,ROBBERY,1
2005,004XX W MADISON,THEFT,8
2005,004XX W MONROE,DECEPTIVE PRACTICE,2
2005,004XX W MONROE,OTHER OFFENSE,1
2005,004XX W RANDOLPH,BATTERY,2
2005,004XX W RANDOLPH,ROBBERY,1
2005,004XX W ROOSEVELT,BATTERY,1
2005,004XX W ROOSEVELT,THEFT,4
2005,004XX W VAN BUREN,BATTERY,2
2005,004XX W VAN BUREN,DECEPTIVE PRACTICE,2
2005,004XX W VAN BUREN,MOTOR VEHICLE THEFT,1
2005,004XX W VAN BUREN,THEFT,6
2005,005XX E MC FETRIDGE,OTHER OFFENSE,1
2005,005XX E MC FETRIDGE,THEFT,1
2005,005XX E RANDOLPH,BATTERY,1
2005,005XX E RANDOLPH,MOTOR VEHICLE THEFT,1
2005,005XX E RANDOLPH,THEFT,7
2005,005XX E SOLIDARITY,SEX OFFENSE,1
2005,005XX E WALDRON,BATTERY,1
2005,005XX E WALDRON,MOTOR VEHICLE THEFT,1
2005,005XX S ASHLAND,BATTERY,2
2005,005XX S ASHLAND,INTERFERENCE WITH PUBLIC OFFICER,1
2005,005XX S CAMPBELL,CRIMINAL DAMAGE,3
2005,005XX S CAMPBELL,MOTOR VEHICLE THEFT,2
2005,005XX S CAMPBELL,THEFT,4
2005,005XX S CANAL,DECEPTIVE PRACTICE,1
2005,005XX S CANAL,THEFT,1
2005,005XX S CLAREMONT,ASSAULT,1
2005,005XX S CLAREMONT,BATTERY,1
2005,005XX S CLAREMONT,CRIMINAL DAMAGE,1
2005,005XX S CLARK,DECEPTIVE PRACTICE,2
2005,005XX S CLARK,THEFT,3
2005,005XX S CLINTON,BATTERY,2
2005,005XX S CLINTON,BURGLARY,1
2005,005XX S CLINTON,MOTOR VEHICLE THEFT,2
2005,005XX S CLINTON,NARCOTICS,1
2005,005XX S CLINTON,OTHER OFFENSE,1
2005,005XX S CLINTON,THEFT,4
2005,005XX S COLUMBUS,BATTERY,1
2005,005XX S COLUMBUS,CRIMINAL DAMAGE,1
2005,005XX S COLUMBUS,LIQUOR LAW VIOLATION,1
2005,005XX S COLUMBUS,NARCOTICS,6
2005,005XX S COLUMBUS,OTHER OFFENSE,1
2005,005XX S COLUMBUS,PUBLIC PEACE VIOLATION,1
2005,005XX S COLUMBUS,THEFT,8
2005,005XX S DAMEN,ASSAULT,1
2005,005XX S DAMEN,MOTOR VEHICLE THEFT,1
2005,005XX S DEARBORN,ASSAULT,2
2005,005XX S DEARBORN,BATTERY,6
2005,005XX S DEARBORN,BURGLARY,2
2005,005XX S DEARBORN,CRIMINAL DAMAGE,2
2005,005XX S DEARBORN,CRIMINAL TRESPASS,1
2005,005XX S DEARBORN,DECEPTIVE PRACTICE,4
2005,005XX S DEARBORN,MOTOR VEHICLE THEFT,1
2005,005XX S DEARBORN,OTHER OFFENSE,3
2005,005XX S DEARBORN,ROBBERY,3
2005,005XX S DEARBORN,THEFT,7
2005,005XX S DENVIR,BURGLARY,1
2005,005XX S DENVIR,THEFT,3
2005,005XX S DESPLAINES,NARCOTICS,1
2005,005XX S DESPLAINES,THEFT,1
2005,005XX S FEDERAL,THEFT,2
2005,005XX S FINANCIAL,CRIMINAL DAMAGE,1
2005,005XX S FINANCIAL,THEFT,2
2005,005XX S FRANKLIN,CRIMINAL TRESPASS,8
2005,005XX S HALSTED,BATTERY,2
2005,005XX S HALSTED,THEFT,1
2005,005XX S HOYNE,CRIMINAL DAMAGE,1
2005,005XX S HOYNE,MOTOR VEHICLE THEFT,1
2005,005XX S JEFFERSON,CRIMINAL DAMAGE,1
2005,005XX S JEFFERSON,DECEPTIVE PRACTICE,2
2005,005XX S JEFFERSON,ROBBERY,1
2005,005XX S JEFFERSON,THEFT,6
2005,005XX S LA SALLE,BATTERY,5
2005,005XX S LA SALLE,CRIMINAL DAMAGE,3
2005,005XX S LA SALLE,CRIMINAL TRESPASS,1
2005,005XX S LA SALLE,DECEPTIVE PRACTICE,1
2005,005XX S LA SALLE,MOTOR VEHICLE THEFT,1
2005,005XX S LA SALLE,THEFT,3
2005,005XX S LAKE SHORE DR,CRIMINAL DAMAGE,2
2005,005XX S LAKE SHORE DR,NARCOTICS,3
2005,005XX S LAKE SHORE DR,THEFT,1
2005,005XX S LEAVITT,NARCOTICS,1
2005,005XX S LOOMIS,ROBBERY,2
2005,005XX S MAPLEWOOD,OTHER OFFENSE,1
2005,005XX S MAPLEWOOD,ROBBERY,1
2005,005XX S MAPLEWOOD,THEFT,2
2005,005XX S MICHIGAN,ASSAULT,2
2005,005XX S MICHIGAN,BATTERY,6
2005,005XX S MICHIGAN,CRIMINAL DAMAGE,3
2005,005XX S MICHIGAN,CRIMINAL TRESPASS,8
2005,005XX S MICHIGAN,DECEPTIVE PRACTICE,3
2005,005XX S MICHIGAN,MOTOR VEHICLE THEFT,2
2005,005XX S MICHIGAN,OTHER OFFENSE,2
2005,005XX S MICHIGAN,PROSTITUTION,7
2005,005XX S MICHIGAN,ROBBERY,1
2005,005XX S MICHIGAN,THEFT,9
2005,005XX S OAKLEY,BURGLARY,2
2005,005XX S OAKLEY,CRIMINAL DAMAGE,1
2005,005XX S OAKLEY,MOTOR VEHICLE THEFT,1
2005,005XX S OAKLEY,THEFT,4
2005,005XX S PLYMOUTH,BATTERY,1
2005,005XX S PLYMOUTH,MOTOR VEHICLE THEFT,2
2005,005XX S PLYMOUTH,NARCOTICS,1
2005,005XX S PLYMOUTH,OTHER OFFENSE,1
2005,005XX S PLYMOUTH,THEFT,2
2005,005XX S RACINE,THEFT,1
2005,005XX S STATE,ASSAULT,6
2005,005XX S STATE,BATTERY,8
2005,005XX S STATE,CRIM SEXUAL ASSAULT,2
2005,005XX S STATE,CRIMINAL DAMAGE,8
2005,005XX S STATE,CRIMINAL TRESPASS,2
2005,005XX S STATE,DECEPTIVE PRACTICE,5
2005,005XX S STATE,LIQUOR LAW VIOLATION,1
2005,005XX S STATE,NARCOTICS,5
2005,005XX S STATE,OTHER OFFENSE,4
2005,005XX S STATE,ROBBERY,4
2005,005XX S STATE,SEX OFFENSE,1
2005,005XX S STATE,THEFT,20
2005,005XX S WABASH,ASSAULT,1
2005,005XX S WABASH,CRIMINAL DAMAGE,1
2005,005XX S WABASH,MOTOR VEHICLE THEFT,1
2005,005XX S WABASH,ROBBERY,1
2005,005XX S WABASH,THEFT,4
2005,005XX S WELLS,THEFT,6
2005,005XX S WESTERN,ASSAULT,1
2005,005XX S WESTERN,BATTERY,1
2005,005XX S WESTERN,CRIMINAL DAMAGE,3
2005,005XX S WESTERN,NARCOTICS,1
2005,005XX S WESTERN,ROBBERY,1
2005,005XX S WESTERN,THEFT,4
2005,005XX S WOLCOTT,BATTERY,1
2005,005XX S WOLCOTT,THEFT,1
2005,005XX S WOOD,BATTERY,1
2005,005XX S WOOD,CRIMINAL DAMAGE,1
2005,005XX S WOOD,CRIMINAL TRESPASS,3
2005,005XX S WOOD,THEFT,3
2005,005XX W 14TH,CRIMINAL TRESPASS,1
2005,005XX W 14TH,MOTOR VEHICLE THEFT,5
2005,005XX W 14TH,THEFT,2
2005,005XX W ADAMS,DECEPTIVE PRACTICE,1
2005,005XX W ADAMS,MOTOR VEHICLE THEFT,1
2005,005XX W ADAMS,THEFT,18
2005,005XX W CONGRESS,CRIMINAL DAMAGE,2
2005,005XX W CONGRESS,MOTOR VEHICLE THEFT,1
2005,005XX W CONGRESS,NARCOTICS,2
2005,005XX W DE KOVEN,CRIMINAL DAMAGE,1
2005,005XX W DE KOVEN,THEFT,2
2005,005XX W FULTON,ASSAULT,2
2005,005XX W FULTON,BATTERY,1
2005,005XX W FULTON,CRIMINAL DAMAGE,1
2005,005XX W FULTON,MOTOR VEHICLE THEFT,1
2005,005XX W FULTON,OTHER OFFENSE,1
2005,005XX W FULTON,THEFT,3
2005,005XX W GRENSHAW,ASSAULT,1
2005,005XX W GRENSHAW,DECEPTIVE PRACTICE,1
2005,005XX W GRENSHAW,MOTOR VEHICLE THEFT,2
2005,005XX W HARRISON,ASSAULT,7
2005,005XX W HARRISON,BATTERY,4
2005,005XX W HARRISON,CRIMINAL DAMAGE,2
2005,005XX W HARRISON,DECEPTIVE PRACTICE,3
2005,005XX W HARRISON,MOTOR VEHICLE THEFT,1
2005,005XX W HARRISON,NARCOTICS,1
2005,005XX W HARRISON,OTHER OFFENSE,5
2005,005XX W HARRISON,ROBBERY,1
2005,005XX W HARRISON,THEFT,11
2005,005XX W JACKSON,CRIMINAL DAMAGE,3
2005,005XX W JACKSON,DECEPTIVE PRACTICE,5
2005,005XX W JACKSON,MOTOR VEHICLE THEFT,1
2005,005XX W JACKSON,ROBBERY,2
2005,005XX W JACKSON,THEFT,11
2005,005XX W KINZIE,THEFT,3
2005,005XX W LAKE,ASSAULT,2
2005,005XX W LAKE,BATTERY,3
2005,005XX W LAKE,CRIMINAL DAMAGE,3
2005,005XX W LAKE,CRIMINAL TRESPASS,2
2005,005XX W LAKE,DECEPTIVE PRACTICE,1
2005,005XX W LAKE,MOTOR VEHICLE THEFT,2
2005,005XX W LAKE,NARCOTICS,2
2005,005XX W LAKE,OTHER OFFENSE,4
2005,005XX W LAKE,ROBBERY,2
2005,005XX W LAKE,THEFT,5
2005,005XX W MADISON,ASSAULT,6
2005,005XX W MADISON,BATTERY,14
2005,005XX W MADISON,CRIMINAL DAMAGE,6
2005,005XX W MADISON,CRIMINAL TRESPASS,12
2005,005XX W MADISON,DECEPTIVE PRACTICE,21
2005,005XX W MADISON,MOTOR VEHICLE THEFT,3
2005,005XX W MADISON,NARCOTICS,2
2005,005XX W MADISON,OTHER OFFENSE,12
2005,005XX W MADISON,PUBLIC PEACE VIOLATION,1
2005,005XX W MADISON,ROBBERY,2
2005,005XX W MADISON,THEFT,57
2005,005XX W MAXWELL,THEFT,1
2005,005XX W MONROE,ASSAULT,2
2005,005XX W MONROE,BATTERY,1
2005,005XX W MONROE,DECEPTIVE PRACTICE,2
2005,005XX W MONROE,MOTOR VEHICLE THEFT,1
2005,005XX W MONROE,OTHER OFFENSE,5
2005,005XX W MONROE,PUBLIC PEACE VIOLATION,2
2005,005XX W MONROE,ROBBERY,1
2005,005XX W MONROE,THEFT,14
2005,005XX W POLK,MOTOR VEHICLE THEFT,1
2005,005XX W POLK,NARCOTICS,1
2005,005XX W POLK,ROBBERY,1
2005,005XX W POLK,THEFT,4
2005,005XX W QUINCY,CRIMINAL DAMAGE,1
2005,005XX W RANDOLPH,BATTERY,1
2005,005XX W RANDOLPH,THEFT,5
2005,005XX W ROOSEVELT,ASSAULT,3
2005,005XX W ROOSEVELT,BATTERY,5
2005,005XX W ROOSEVELT,BURGLARY,1
2005,005XX W ROOSEVELT,CRIMINAL DAMAGE,4
2005,005XX W ROOSEVELT,CRIMINAL TRESPASS,13
2005,005XX W ROOSEVELT,DECEPTIVE PRACTICE,8
2005,005XX W ROOSEVELT,MOTOR VEHICLE THEFT,5
2005,005XX W ROOSEVELT,OFFENSE INVOLVING CHILDREN,1
2005,005XX W ROOSEVELT,OTHER OFFENSE,1
2005,005XX W ROOSEVELT,SEX OFFENSE,1
2005,005XX W ROOSEVELT,THEFT,35
2005,005XX W TAYLOR,CRIMINAL DAMAGE,1
2005,005XX W TAYLOR,DECEPTIVE PRACTICE,1
2005,005XX W TAYLOR,NARCOTICS,1
2005,005XX W TILDEN,THEFT,1
2005,005XX W VAN BUREN,ASSAULT,1
2005,005XX W VAN BUREN,BATTERY,1
2005,005XX W VAN BUREN,CRIMINAL DAMAGE,2
2005,005XX W VAN BUREN,CRIMINAL TRESPASS,1
2005,005XX W VAN BUREN,MOTOR VEHICLE THEFT,2
2005,005XX W VAN BUREN,OTHER OFFENSE,1
2005,005XX W VAN BUREN,THEFT,7
2005,005XX W WASHINGTON,ASSAULT,1
2005,005XX W WASHINGTON,BURGLARY,2
2005,005XX W WASHINGTON,OTHER OFFENSE,1
2005,005XX W WASHINGTON,THEFT,8
2005,006XX E SOLIDARITY,CRIMINAL DAMAGE,1
2005,006XX E SOLIDARITY,NARCOTICS,7
2005,006XX S ASHLAND,BATTERY,1
2005,006XX S ASHLAND,CRIMINAL DAMAGE,2
2005,006XX S ASHLAND,OTHER OFFENSE,1
2005,006XX S ASHLAND,PROSTITUTION,1
2005,006XX S ASHLAND,THEFT,2
2005,006XX S CAMPBELL,OTHER OFFENSE,1
2005,006XX S CANAL,CRIMINAL DAMAGE,1
2005,006XX S CANAL,DECEPTIVE PRACTICE,1
2005,006XX S CANAL,OTHER OFFENSE,2
2005,006XX S CLARK,BATTERY,1
2005,006XX S CLARK,CRIMINAL DAMAGE,3
2005,006XX S CLARK,MOTOR VEHICLE THEFT,2
2005,006XX S CLARK,THEFT,8
2005,006XX S CLARK,WEAPONS VIOLATION,1
2005,006XX S CLINTON,THEFT,1
2005,006XX S COLUMBUS,NARCOTICS,3
2005,006XX S COLUMBUS,THEFT,2
2005,006XX S DAMEN,CRIMINAL DAMAGE,1
2005,006XX S DAMEN,MOTOR VEHICLE THEFT,3
2005,006XX S DAMEN,THEFT,2
2005,006XX S DEARBORN,ASSAULT,1
2005,006XX S DEARBORN,BATTERY,6
2005,006XX S DEARBORN,CRIMINAL DAMAGE,3
2005,006XX S DEARBORN,CRIMINAL TRESPASS,2
2005,006XX S DEARBORN,LIQUOR LAW VIOLATION,1
2005,006XX S DEARBORN,MOTOR VEHICLE THEFT,1
2005,006XX S DEARBORN,OTHER OFFENSE,3
2005,006XX S DEARBORN,PROSTITUTION,1
2005,006XX S DEARBORN,THEFT,6
2005,006XX S DESPLAINES,MOTOR VEHICLE THEFT,2
2005,006XX S DESPLAINES,THEFT,2
2005,006XX S FEDERAL,ASSAULT,1
2005,006XX S FEDERAL,BATTERY,2
2005,006XX S FEDERAL,CRIMINAL DAMAGE,4
2005,006XX S FEDERAL,OTHER OFFENSE,2
2005,006XX S FEDERAL,THEFT,3
2005,006XX S FINANCIAL,THEFT,1
2005,006XX S HALSTED,CRIMINAL TRESPASS,1
2005,006XX S HALSTED,NARCOTICS,1
2005,006XX S HALSTED,OTHER OFFENSE,1
2005,006XX S HOYNE,MOTOR VEHICLE THEFT,1
2005,006XX S HOYNE,THEFT,4
2005,006XX S JEFFERSON,MOTOR VEHICLE THEFT,4
2005,006XX S JEFFERSON,THEFT,7
2005,006XX S LA SALLE,BATTERY,2
2005,006XX S LA SALLE,MOTOR VEHICLE THEFT,1
2005,006XX S LA SALLE,ROBBERY,1
2005,006XX S LA SALLE,THEFT,5
2005,006XX S LAFLIN,BURGLARY,1
2005,006XX S LAFLIN,CRIMINAL DAMAGE,1
2005,006XX S LAFLIN,THEFT,4
2005,006XX S LEAVITT,CRIMINAL DAMAGE,1
2005,006XX S LOOMIS,BATTERY,1
2005,006XX S LOOMIS,OTHER OFFENSE,6
2005,006XX S LOOMIS,PROSTITUTION,1
2005,006XX S LOOMIS,ROBBERY,1
2005,006XX S LOOMIS,THEFT,2
2005,006XX S MAPLEWOOD,MOTOR VEHICLE THEFT,1
2005,006XX S MICHIGAN,ASSAULT,2
2005,006XX S MICHIGAN,BATTERY,3
2005,006XX S MICHIGAN,CRIMINAL DAMAGE,3
2005,006XX S MICHIGAN,CRIMINAL TRESPASS,1
2005,006XX S MICHIGAN,DECEPTIVE PRACTICE,3
2005,006XX S MICHIGAN,MOTOR VEHICLE THEFT,1
2005,006XX S MICHIGAN,NARCOTICS,2
2005,006XX S MICHIGAN,OTHER OFFENSE,3
2005,006XX S MICHIGAN,PUBLIC PEACE VIOLATION,1
2005,006XX S MICHIGAN,ROBBERY,1
2005,006XX S MICHIGAN,THEFT,15
2005,006XX S MICHIGAN,WEAPONS VIOLATION,1
2005,006XX S MORGAN,DECEPTIVE PRACTICE,1
2005,006XX S MORGAN,OTHER OFFENSE,1
2005,006XX S OAKLEY,CRIMINAL DAMAGE,1
2005,006XX S OAKLEY,THEFT,1
2005,006XX S PAULINA,BATTERY,1
2005,006XX S PAULINA,CRIMINAL DAMAGE,1
2005,006XX S PAULINA,MOTOR VEHICLE THEFT,1
2005,006XX S PAULINA,OTHER OFFENSE,2
2005,006XX S PAULINA,THEFT,3
2005,006XX S PLYMOUTH,BATTERY,1
2005,006XX S PLYMOUTH,CRIMINAL DAMAGE,1
2005,006XX S PLYMOUTH,DECEPTIVE PRACTICE,2
2005,006XX S PLYMOUTH,OTHER OFFENSE,5
2005,006XX S PLYMOUTH,THEFT,3
2005,006XX S RACINE,BURGLARY,2
2005,006XX S RACINE,MOTOR VEHICLE THEFT,1
2005,006XX S RACINE,ROBBERY,1
2005,006XX S RACINE,THEFT,1
2005,006XX S STATE,ASSAULT,7
2005,006XX S STATE,BATTERY,20
2005,006XX S STATE,CRIMINAL DAMAGE,5
2005,006XX S STATE,CRIMINAL TRESPASS,15
2005,006XX S STATE,DECEPTIVE PRACTICE,9
2005,006XX S STATE,MOTOR VEHICLE THEFT,1
2005,006XX S STATE,NARCOTICS,6
2005,006XX S STATE,OTHER OFFENSE,5
2005,006XX S STATE,PUBLIC PEACE VIOLATION,1
2005,006XX S STATE,THEFT,39
2005,006XX S WABASH,ASSAULT,5
2005,006XX S WABASH,BATTERY,7
2005,006XX S WABASH,BURGLARY,4
2005,006XX S WABASH,CRIMINAL DAMAGE,4
2005,006XX S WABASH,CRIMINAL TRESPASS,1
2005,006XX S WABASH,DECEPTIVE PRACTICE,1
2005,006XX S WABASH,LIQUOR LAW VIOLATION,2
2005,006XX S WABASH,MOTOR VEHICLE THEFT,1
2005,006XX S WABASH,OTHER OFFENSE,3
2005,006XX S WABASH,ROBBERY,1
2005,006XX S WABASH,SEX OFFENSE,2
2005,006XX S WABASH,THEFT,19
2005,006XX S WELLS,BATTERY,1
2005,006XX S WELLS,CRIMINAL DAMAGE,6
2005,006XX S WELLS,MOTOR VEHICLE THEFT,2
2005,006XX S WELLS,NARCOTICS,1
2005,006XX S WELLS,OFFENSE INVOLVING CHILDREN,1
2005,006XX S WELLS,OTHER OFFENSE,2
2005,006XX S WELLS,SEX OFFENSE,1
2005,006XX S WELLS,THEFT,11
2005,006XX S WESTERN,BATTERY,3
2005,006XX S WESTERN,CRIMINAL DAMAGE,5
2005,006XX S WESTERN,MOTOR VEHICLE THEFT,2
2005,006XX S WESTERN,ROBBERY,2
2005,006XX S WESTERN,THEFT,4
2005,006XX S WINCHESTER,THEFT,2
2005,006XX S WOOD,THEFT,1
2005,006XX W 14TH,CRIMINAL DAMAGE,1
2005,006XX W 16TH,MOTOR VEHICLE THEFT,1
2005,006XX W 16TH,THEFT,2
2005,006XX W ADAMS,MOTOR VEHICLE THEFT,1
2005,006XX W ADAMS,THEFT,7
2005,006XX W CONGRESS,CRIMINAL DAMAGE,2
2005,006XX W FULTON,BATTERY,1
2005,006XX W FULTON,BURGLARY,2
2005,006XX W FULTON,DECEPTIVE PRACTICE,1
2005,006XX W FULTON,THEFT,9
2005,006XX W HARRISON,ASSAULT,4
2005,006XX W HARRISON,BATTERY,9
2005,006XX W HARRISON,CRIMINAL DAMAGE,1
2005,006XX W HARRISON,CRIMINAL TRESPASS,35
2005,006XX W HARRISON,DECEPTIVE PRACTICE,5
2005,006XX W HARRISON,MOTOR VEHICLE THEFT,1
2005,006XX W HARRISON,NARCOTICS,7
2005,006XX W HARRISON,OTHER OFFENSE,4
2005,006XX W HARRISON,PUBLIC PEACE VIOLATION,2
2005,006XX W HARRISON,ROBBERY,4
2005,006XX W HARRISON,THEFT,29
2005,006XX W JACKSON,ASSAULT,2
2005,006XX W JACKSON,BATTERY,1
2005,006XX W JACKSON,CRIMINAL DAMAGE,4
2005,006XX W JACKSON,DECEPTIVE PRACTICE,1
2005,006XX W JACKSON,MOTOR VEHICLE THEFT,1
2005,006XX W JACKSON,OTHER OFFENSE,2
2005,006XX W JACKSON,PUBLIC PEACE VIOLATION,1
2005,006XX W JACKSON,THEFT,11
2005,006XX W KINZIE,MOTOR VEHICLE THEFT,1
2005,006XX W KINZIE,THEFT,2
2005,006XX W LAKE,ASSAULT,1
2005,006XX W LAKE,BATTERY,3
2005,006XX W LAKE,BURGLARY,4
2005,006XX W LAKE,CRIMINAL DAMAGE,1
2005,006XX W LAKE,MOTOR VEHICLE THEFT,3
2005,006XX W LAKE,THEFT,11
2005,006XX W MADISON,ASSAULT,1
2005,006XX W MADISON,BATTERY,5
2005,006XX W MADISON,BURGLARY,1
2005,006XX W MADISON,CRIM SEXUAL ASSAULT,1
2005,006XX W MADISON,CRIMINAL DAMAGE,2
2005,006XX W MADISON,DECEPTIVE PRACTICE,6
2005,006XX W MADISON,NARCOTICS,3
2005,006XX W MADISON,OTHER OFFENSE,4
2005,006XX W MADISON,THEFT,11
2005,006XX W MONROE,BATTERY,1
2005,006XX W MONROE,MOTOR VEHICLE THEFT,1
2005,006XX W MONROE,THEFT,1
2005,006XX W POLK,THEFT,3
2005,006XX W RANDOLPH,ASSAULT,1
2005,006XX W RANDOLPH,BURGLARY,4
2005,006XX W RANDOLPH,CRIMINAL DAMAGE,1
2005,006XX W RANDOLPH,THEFT,7
2005,006XX W ROOSEVELT,ASSAULT,2
2005,006XX W ROOSEVELT,BATTERY,2
2005,006XX W ROOSEVELT,BURGLARY,5
2005,006XX W ROOSEVELT,CRIMINAL DAMAGE,3
2005,006XX W ROOSEVELT,MOTOR VEHICLE THEFT,1
2005,006XX W ROOSEVELT,OTHER OFFENSE,2
2005,006XX W ROOSEVELT,PUBLIC PEACE VIOLATION,1
2005,006XX W ROOSEVELT,ROBBERY,2
2005,006XX W ROOSEVELT,THEFT,9
2005,006XX W TAYLOR,MOTOR VEHICLE THEFT,2
2005,006XX W TAYLOR,THEFT,1
2005,006XX W TILDEN,MOTOR VEHICLE THEFT,1
2005,006XX W VAN BUREN,CRIMINAL DAMAGE,2
2005,006XX W VAN BUREN,MOTOR VEHICLE THEFT,1
2005,006XX W VAN BUREN,PUBLIC PEACE VIOLATION,1
2005,006XX W VAN BUREN,THEFT,2
2005,006XX W WALNUT,CRIMINAL DAMAGE,1
2005,006XX W WALNUT,THEFT,3
2005,006XX W WASHINGTON,ASSAULT,1
2005,006XX W WASHINGTON,BATTERY,8
2005,006XX W WASHINGTON,CRIMINAL TRESPASS,2
2005,006XX W WASHINGTON,DECEPTIVE PRACTICE,1
2005,006XX W WASHINGTON,LIQUOR LAW VIOLATION,1
2005,006XX W WASHINGTON,MOTOR VEHICLE THEFT,4
2005,006XX W WASHINGTON,OTHER OFFENSE,1
2005,006XX W WASHINGTON,THEFT,9
2005,006XX W WAYMAN,DECEPTIVE PRACTICE,1
2005,006XX W WAYMAN,THEFT,3
2005,007XX E SOLIDARITY,NARCOTICS,2
2005,007XX E SOLIDARITY,THEFT,1
2005,007XX E STEVENSON LSD ER,BATTERY,1
2005,007XX S ABERDEEN,BATTERY,3
2005,007XX S ABERDEEN,DECEPTIVE PRACTICE,2
2005,007XX S ABERDEEN,NARCOTICS,1
2005,007XX S ABERDEEN,THEFT,4
